iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
WHITESP;ROAD;seliqfos;fepet;tdfospet;1;
WHITESP;TBLASTFUR;peoil;seliqfos;refliq;-1;
WHITESP;TBLASTFUR;seliqfos;fehoi;tdfoshoi;-1;
WHITESP;TCOKEOVS;peoil;seliqfos;refliq;-1;
WHITESP;TCOKEOVS;seliqfos;fehoi;tdfoshoi;-1;
WHITESP;TFC;peoil;seliqfos;refliq;1;
WHITESP;TGASWKS;seliqfos;fehoi;tdfoshoi;-1;
WHITESP;TOTENGY;peoil;seliqfos;refliq;-1;
WHITESP;TOTIND;seliqfos;fehoi;tdfoshoi;1;
WHITESP;TRNONSPE;seliqfos;fedie;tdfosdie;1;
WIND;TOTTRANF;pewin;seel;wind;-1;
